CÓD. DEP.,DEPARTAMENTO,CÓD. MUN.,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUPO DE CULTIVO,CULTIVO,DESAGREGACIÓN REGIONAL Y/O SISTEMA PRODUCTIVO,CÓDIGO CULTIVO,NOMBRE CIENTIFICO,PERIODO,Área Sembrada(ha),Área Cosechada(ha),Producción(t),Rendimiento(t/ha),ESTADO FISICO PRODUCCION
52,NARIÑO,52320,GUAITARILLA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,95,75,375,5,GRANO SECO
52,NARIÑO,52036,ANCUYA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,75,48,168,3.5,GRANO SECO
52,NARIÑO,52687,SAN LORENZO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,41,0,0,0,GRANO SECO
52,NARIÑO,52480,NARIÑO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,24,0,0,0,GRANO SECO
52,NARIÑO,52612,RICAURTE,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,22,20,40,2,GRANO SECO
52,NARIÑO,52683,SANDONA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,20,10,30,3,GRANO SECO
52,NARIÑO,52565,PROVIDENCIA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,6,5,14,2.8,GRANO SECO
54,NORTE DE SANTANDER,54003,ABREGO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,620,570,3940,6.9,GRANO SECO
54,NORTE DE SANTANDER,54498,OCAÑA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,200,120,711,5.9,GRANO SECO
54,NORTE DE SANTANDER,54398,LA PLAYA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,130,120,504,4.2,GRANO SECO
54,NORTE DE SANTANDER,54245,EL CARMEN,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,105,0,0,0,GRANO SECO
54,NORTE DE SANTANDER,54871,VILLA CARO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,7,0,0,0,GRANO SECO
63,QUINDIO,63001,ARMENIA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,0,60,240,4,GRANO SECO
66,RISARALDA,66001,PEREIRA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,500,580,3188,5.5,GRANO SECO
66,RISARALDA,66318,GUATICA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,120,49,231,4.7,GRANO SECO
66,RISARALDA,66687,SANTUARIO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,30,28,165,6,GRANO SECO
66,RISARALDA,66383,LA CELIA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,10,8,45,5.6,GRANO SECO
68,SANTANDER,68655,SABANA DE TORRES,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,200,210,890,4.2,GRANO SECO
68,SANTANDER,68327,GUEPSA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,40,20,136,6.8,GRANO SECO
68,SANTANDER,68147,CAPITANEJO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,20,20,90,4.5,GRANO SECO
68,SANTANDER,68051,ARATOCA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,2,2,4,1.8,GRANO SECO
68,SANTANDER,68152,CARCASI,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,0,110,225,2,GRANO SECO
70,SUCRE,70124,CAIMITO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,2140,0,0,0,GRANO SECO
70,SUCRE,70708,SAN MARCOS,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,950,200,400,2,GRANO SECO
70,SUCRE,70702,SAN JUAN DE BETULIA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,845,0,0,0,GRANO SECO
70,SUCRE,70473,MORROA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,500,430,689,1.6,GRANO SECO
70,SUCRE,70508,OVEJAS,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,500,410,820,2,GRANO SECO
70,SUCRE,70523,PALMITO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,450,390,858,2.2,GRANO SECO
70,SUCRE,70204,COLOSO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,320,665,1648,2.5,GRANO SECO
70,SUCRE,70713,SAN ONOFRE,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,300,140,336,2.4,GRANO SECO
70,SUCRE,70742,SINCE,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,275,155,191,1.2,GRANO SECO
70,SUCRE,70823,TOLUVIEJO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,257,0,0,0,GRANO SECO
70,SUCRE,70717,SAN PEDRO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,250,50,150,3,GRANO SECO
70,SUCRE,70221,COVEÑAS,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,212,0,0,0,GRANO SECO
70,SUCRE,70235,GALERAS,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,150,135,338,2.5,GRANO SECO
70,SUCRE,70678,SAN BENITO ABAD,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,112,220,462,2.1,GRANO SECO
70,SUCRE,70418,LOS PALMITOS,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,100,85,102,1.2,GRANO SECO
70,SUCRE,70670,SAMPUES,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,90,40,32,0.8,GRANO SECO
70,SUCRE,70400,LA UNION,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,80,30,54,1.8,GRANO SECO
70,SUCRE,70233,EL ROBLE,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,65,0,0,0,GRANO SECO
70,SUCRE,70820,TOLU,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,60,37,48,1.3,GRANO SECO
70,SUCRE,70230,CHALAN,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,60,63,158,2.5,GRANO SECO
70,SUCRE,70215,COROZAL,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,50,17,37,2.2,GRANO SECO
70,SUCRE,70001,SINCELEJO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,27,22,77,3.5,GRANO SECO
70,SUCRE,70110,BUENAVISTA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,21,0,0,0,GRANO SECO
73,TOLIMA,73268,ESPINAL,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,3800,5600,28475,5.1,GRANO SECO
73,TOLIMA,73319,GUAMO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,1600,1800,9153,5.1,GRANO SECO
73,TOLIMA,73854,VALLE DE SAN JUAN,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,1461,1568,7370,4.7,GRANO SECO
73,TOLIMA,73055,ARMERO (GUAYABAL),CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,1400,1400,7119,5.1,GRANO SECO
73,TOLIMA,73678,SAN LUIS,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,755,830,3320,4,GRANO SECO
73,TOLIMA,73001,IBAGUE,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,550,542,2297,4.2,GRANO SECO
73,TOLIMA,73504,ORTEGA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,500,457,1828,4,GRANO SECO
73,TOLIMA,73408,LERIDA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,250,270,1831,6.8,GRANO SECO
73,TOLIMA,73671,SALDAÑA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,150,100,200,2,GRANO SECO
73,TOLIMA,73443,MARIQUITA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,87,75,445,5.9,GRANO SECO
73,TOLIMA,73270,FALAN,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,70,60,180,3,GRANO SECO
73,TOLIMA,73483,NATAGAIMA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,50,25,106,4.2,GRANO SECO
73,TOLIMA,73770,SUAREZ,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,40,20,60,3,GRANO SECO
76,VALLE DEL CAUCA,76122,CAICEDONIA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,1600,1860,13020,7,GRANO SECO
76,VALLE DEL CAUCA,76622,ROLDANILLO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,1400,1451,8706,6,GRANO SECO
76,VALLE DEL CAUCA,76497,OBANDO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,920,1030,8240,8,GRANO SECO
76,VALLE DEL CAUCA,76147,CARTAGO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,900,1260,9072,7.2,GRANO SECO
76,VALLE DEL CAUCA,76400,LA UNION,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,600,710,6035,8.5,GRANO SECO
76,VALLE DEL CAUCA,76113,BUGALAGRANDE,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,580,710,5325,7.5,GRANO SECO
76,VALLE DEL CAUCA,76403,LA VICTORIA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,460,453,2718,6,GRANO SECO
76,VALLE DEL CAUCA,76318,GUACARI,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,314,309,2163,7,GRANO SECO
76,VALLE DEL CAUCA,76111,BUGA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,310,412,3090,7.5,GRANO SECO
76,VALLE DEL CAUCA,76036,ANDALUCIA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,302,309,2472,8,GRANO SECO
76,VALLE DEL CAUCA,76834,TULUA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,250,340,2550,7.5,GRANO SECO
76,VALLE DEL CAUCA,76895,ZARZAL,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,170,320,2400,7.5,GRANO SECO
76,VALLE DEL CAUCA,76828,TRUJILLO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,140,150,1170,7.8,GRANO SECO
76,VALLE DEL CAUCA,76823,TORO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,110,105,473,4.5,GRANO SECO
76,VALLE DEL CAUCA,76520,PALMIRA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,107,109,818,7.5,GRANO SECO
76,VALLE DEL CAUCA,76890,YOTOCO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,100,100,850,8.5,GRANO SECO
76,VALLE DEL CAUCA,76248,EL CERRITO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,100,195,1365,7,GRANO SECO
76,VALLE DEL CAUCA,76100,BOLIVAR,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,80,137,959,7,GRANO SECO
76,VALLE DEL CAUCA,76670,SAN PEDRO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,75,126,1008,8,GRANO SECO
76,VALLE DEL CAUCA,76130,CANDELARIA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,48,53,420,8,GRANO SECO
76,VALLE DEL CAUCA,76869,VIJES,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,40,24,118,4.9,GRANO SECO
76,VALLE DEL CAUCA,76275,FLORIDA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,40,55,440,8,GRANO SECO
76,VALLE DEL CAUCA,76616,RIOFRIO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,35,4,32,8,GRANO SECO
76,VALLE DEL CAUCA,76306,GINEBRA,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,25,46,322,7,GRANO SECO
76,VALLE DEL CAUCA,76892,YUMBO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,10,10,70,7,GRANO SECO
76,VALLE DEL CAUCA,76606,RESTREPO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,4,4,24,6,GRANO SECO
99,VICHADA,99773,CUMARIBO,CEREALES,MAIZ,MAIZ,MAIZ TECNIFICADO,1050101,ZEA MAYS,2018A,4500,4000,14000,3.5,GRANO SECO
91,AMAZONAS,91540,PUERTO NARIÑO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,10,9,9,1,GRANO SECO
91,AMAZONAS,91001,LETICIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,0,43,21,0.5,GRANO SECO
5,ANTIOQUIA,5837,TURBO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,2236,1300,1950,1.5,GRANO SECO
5,ANTIOQUIA,5893,YONDO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,1400,515,927,1.8,GRANO SECO
5,ANTIOQUIA,5665,SAN PEDRO DE URABA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,1350,544,816,1.5,GRANO SECO
5,ANTIOQUIA,5490,NECOCLI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,908,654,1831,2.8,GRANO SECO
5,ANTIOQUIA,5250,EL BAGRE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,850,718,933,1.3,GRANO SECO
5,ANTIOQUIA,5045,APARTADO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,687,715,1073,1.5,GRANO SECO
5,ANTIOQUIA,5604,REMEDIOS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,622,405,446,1.1,GRANO SECO
5,ANTIOQUIA,5361,ITUANGO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,562,0,0,0,GRANO SECO
5,ANTIOQUIA,5234,DABEIBA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,500,500,300,0.6,GRANO SECO
5,ANTIOQUIA,5674,SAN VICENTE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,500,500,750,1.5,GRANO SECO
5,ANTIOQUIA,5790,TARAZA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,420,140,182,1.3,GRANO SECO
5,ANTIOQUIA,5147,CAREPA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,400,260,234,0.9,GRANO SECO
5,ANTIOQUIA,5756,SONSON,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,400,200,500,2.5,GRANO SECO
5,ANTIOQUIA,5154,CAUCASIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,400,300,450,1.5,GRANO SECO
5,ANTIOQUIA,5842,URAMITA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,400,370,740,2,GRANO SECO
5,ANTIOQUIA,5890,YOLOMBO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,280,5,6,1.1,GRANO SECO
5,ANTIOQUIA,5197,COCORNA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,200,30,30,1,GRANO SECO
5,ANTIOQUIA,5895,ZARAGOZA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,200,95,95,1,GRANO SECO
5,ANTIOQUIA,5031,AMALFI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,151,0,0,0,GRANO SECO
5,ANTIOQUIA,5209,CONCORDIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,150,15,26,1.8,GRANO SECO
5,ANTIOQUIA,5475,MURINDO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,134,0,0,0,GRANO SECO
5,ANTIOQUIA,5628,SABANALARGA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,123,36,18,0.5,GRANO SECO
5,ANTIOQUIA,5138,CAÑASGORDAS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,117,97,121,1.3,GRANO SECO
5,ANTIOQUIA,5873,VIGIA DEL FUERTE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,116,9,6,0.7,GRANO SECO
5,ANTIOQUIA,5002,ABEJORRAL,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,100,100,200,2,GRANO SECO
5,ANTIOQUIA,5148,CARMEN DE VIBORAL,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,100,650,1365,2.1,GRANO SECO
5,ANTIOQUIA,5172,CHIGORODO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,86,85,102,1.2,GRANO SECO
5,ANTIOQUIA,5847,URRAO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,83,80,210,2.6,GRANO SECO
5,ANTIOQUIA,5240,EBEJICO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,80,30,30,1,GRANO SECO
5,ANTIOQUIA,5736,SEGOVIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,73,8,10,1.2,GRANO SECO
5,ANTIOQUIA,5664,SAN PEDRO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,70,73,131,1.8,GRANO SECO
5,ANTIOQUIA,5113,BURITICA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,60,11,11,1,GRANO SECO
5,ANTIOQUIA,5495,NECHI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,60,38,53,1.4,GRANO SECO
5,ANTIOQUIA,5615,RIONEGRO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,53,53,133,2.5,GRANO SECO
5,ANTIOQUIA,5051,ARBOLETES,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,50,1170,2340,2,GRANO SECO
5,ANTIOQUIA,5819,TOLEDO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,40,9,12,1.3,GRANO SECO
5,ANTIOQUIA,5040,ANORI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,40,30,36,1.2,GRANO SECO
5,ANTIOQUIA,5642,SALGAR,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,37,0,0,0,GRANO SECO
5,ANTIOQUIA,5042,SANTAFE DE ANTIOQUIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,37,2,3,1.6,GRANO SECO
5,ANTIOQUIA,5854,VALDIVIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,33,35,46,1.3,GRANO SECO
5,ANTIOQUIA,5034,ANDES,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,31,0,0,0,GRANO SECO
5,ANTIOQUIA,5347,HELICONIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,31,15,15,1,GRANO SECO
5,ANTIOQUIA,5284,FRONTINO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,31,20,20,1,GRANO SECO
5,ANTIOQUIA,5440,MARINILLA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,31,40,100,2.5,GRANO SECO
5,ANTIOQUIA,5670,SAN ROQUE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,30,30,30,1,GRANO SECO
5,ANTIOQUIA,5400,LA UNION,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,30,26,41,1.6,GRANO SECO
5,ANTIOQUIA,5036,ANGELOPOLIS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,29,10,12,1.2,GRANO SECO
5,ANTIOQUIA,5480,MUTATA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,29,35,46,1.3,GRANO SECO
5,ANTIOQUIA,5310,GOMEZ PLATA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,28,20,20,1,GRANO SECO
5,ANTIOQUIA,5079,BARBOSA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,28,26,26,1,GRANO SECO
5,ANTIOQUIA,5004,ABRIAQUI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,25,6,5,0.8,GRANO SECO
5,ANTIOQUIA,5425,MACEO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,25,25,20,0.8,GRANO SECO
5,ANTIOQUIA,5145,CARAMANTA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,25,23,27,1.2,GRANO SECO
5,ANTIOQUIA,5887,YARUMAL,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,24,8,11,1.4,GRANO SECO
5,ANTIOQUIA,5107,BRICEÑO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,21,20,18,0.9,GRANO SECO
5,ANTIOQUIA,5697,SANTUARIO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,21,15,38,2.5,GRANO SECO
5,ANTIOQUIA,5647,SAN ANDRES,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,20,10,11,1.1,GRANO SECO
5,ANTIOQUIA,5411,LIBORINA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,20,10,12,1.3,GRANO SECO
5,ANTIOQUIA,5576,PUEBLO RICO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,20,12,24,2,GRANO SECO
5,ANTIOQUIA,5660,SAN LUIS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,20,20,16,0.8,GRANO SECO
5,ANTIOQUIA,5585,PUERTO NARE,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,20,18,20,1.1,GRANO SECO
5,ANTIOQUIA,5190,CISNEROS,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,19,19,19,1,GRANO SECO
5,ANTIOQUIA,5861,VENECIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,16,0,0,0,GRANO SECO
5,ANTIOQUIA,5792,TARSO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,16,2,3,1.5,GRANO SECO
5,ANTIOQUIA,5038,ANGOSTURA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,15,13,30,2.3,GRANO SECO
5,ANTIOQUIA,5809,TITIRIBI,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,14,3,3,1.3,GRANO SECO
5,ANTIOQUIA,5091,BETANIA,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,13,0,0,0,GRANO SECO
5,ANTIOQUIA,5306,GIRALDO,CEREALES,MAIZ,MAIZ,MAIZ TRADICIONAL,1050102,ZEA MAYS,2018A,13,0,0,0,GRANO SECO
